394
337
368
327
328
130
84
1
94
313
371
318
271
289
212
307
267
25
410
26
70
157
322
280
217
428
392
264
64
115
324
119
137
277
382
380
161
350
418
78
118
282
42
165
116
106
259
319
397
389
214
11
315
340
293
151
58
334
305
54
19
170
18
222
5
65
424
288
13
390
176
197
265
47
213
198
82
388
291
310
331
376
239
95
281
174
373
365
358
244
114
250
179
396
219
57
425
269
332
227
154
125
339
348
45
272
237
494
72
254
261
4
335
325
336
102
314
202
248
51
131
9
270
304
354
12
117
279
73
266
419
326
53
249
200
2
274
492
395
375
316
297
6
386
49
210
128
344
308
224
225
208
363
121
351
15
146
122
56
276
182
177
359
33
30
317
393
180
29
226
374
349
415
189
206
360
404
76
384
233
343
302
361
68
156
421
263
207
347
152
205
112
278
301
85
192
87
81
105
132
178
108
342
163
427
167
24
402
273
80
100
309
173
103
61
123
255
246
136
185
183
215
107
48
333
14
162
372
387
228
234
320
74
251
496
199
22
223
414
292
218
377
150
135
92
168
243
126
312
252
413
133
27
253
97
104
39
204
40
139
401
111
241
369
175
83
423
426
329
113
190
323
8
196
194
235
495
378
159
295
187
195
220
35
44
193
341
201
46
412
209
158
381
153
101
370
367
3
7
306
37
75
144
242
129
90
148
184
143
17
284
240
408
149
298
356
36
120
141
294
236
286
216
86
124
229
34
338
20
398
98
268
155
138
353
352
400
71
147
188
262
299
258
364
232
142
62
127
55
203
231
296
409
275
247
69
89
362
99
21
60
230
23
134
221
303
79
416
300
405
321
145
88
41
345
285
50
140
67
238
171
391
31
346
63
385
109
110
